_id,id,pubDate,title,summary,infoSource
5e7774e315a92028e443c29a,12739,2020/3/22,Coronavirus: Advice for people with health conditions,Older people and those with pre-existing medical conditions are more vulnerable to the virus.,BBC
5e7774e315a92028e443c299,12740,2020/3/22,Coronavirus: Number of Scots deaths rises to 10,The Scottish government confirms the total number of cases is now 416.,BBC
5e7750ab3d56d291acf3ebef,12701,2020/3/22,"With deaths rising and ""hard days ahead,"" Spain readies for extended state of emergency","Spanish Prime Minister Pedro Sanchez has been in meetings with health and security officials on Sunday morning, as Spaniards prepare for a possible extension of their country's state of emergency.",CNN
5e774e133d56d291acf3ebe7,12700,2020/3/22,'I'm self-isolating - but I have 26 pen pals',"Gracie Stewart, 17, who has leukaemia, says each letter she gets gives her a ""lovely bright moment"".",BBC
5e774bff3d56d291acf3ebe1,12698,2020/3/22,Coronavirus: Defiant pubs face emergency laws,First Minister Nicola Sturgeon warns licensed premise they are putting lives at risk by defying government advice to shut.,BBC
5e774a323d56d291acf3eb3f,12693,2020/3/22,Coronavirus: Jersey confirms 15 cases,The number of Covid-19 cases on the island has increased by three since Saturday.,BBC
5e7749ef3d56d291acf3eb3e,12689,2020/3/22,Stephen Fry's tips for managing virus-based anxiety,Stephen Fry looks at the positives around self-isolation and managing stress.,BBC
5e77481d3d56d291acf3ea9a,12688,2020/3/22,Badminton Horse Trials off due to coronavirus,"The event, which attracts crowds of 200,000 people, is cancelled for only the fifth time ever.",BBC
5e7747db3d56d291acf3ea99,12688,2020/3/22,Badminton Horse Trials off due to coronavirus,"The event, which attracts crowds of 200,000 people, is cancelled for only the fifth time ever.",BBC
5e7745483d56d291acf3ea98,12685,2020/3/22,Coronavirus: More cases reported in Africa,"There are currently 1,198 confirmed cases of Covid-19 in Africa, the continent's Centre for Disease Control has announced.",BBC
5e7745033d56d291acf3ea97,12685,2020/3/22,Coronavirus: More cases reported in Africa,"There are currently 1,198 confirmed cases of Covid-19 in Africa, the continent's Centre for Disease Control has announced.Uganda reported its first case last night after testing a passenger who had re",BBC
5e77418d3d56d291acf3e9d9,12680,2020/3/22,No church and religious services due to virus,People have been invited to share prayers online with some services being streamed on social media.,BBC
5e77418d3d56d291acf3e9d8,12681,2020/3/22,How many coronavirus cases are there in Wales?,"Two more deaths are announced, bringing the total to five, according to Public Health Wales.",BBC
5e773df13d56d291acf3e9d2,12675,2020/3/22,German cases soar as Merkel considers lockdown,"The number of coronavirus cases in Germany has increased by 1,948 in the past 24 hours to 18,610, according to the country’s agency for disease control, the Robert Koch Institute.",CNN
5e7737c33d56d291acf3e9c5,12658,2020/3/22,Coronavirus: Four die at Royal Cornwall Hospital,The deaths - the first coronavirus-related deaths in Cornwall - are among 20 cases in the county.,BBC
5e7737c33d56d291acf3e9c4,12667,2020/3/22,"The UK is just a couple of weeks behind Italy, Boris Johnson warns","UK Prime Minister Boris Johnson has warned that the country's NHS risks becoming ""overwhelmed"" by the coronavirus outbreak and that the situation in Britain is just two or three weeks behind Italy.",CNN
5e7737823d56d291acf3e9c3,12667,2020/3/22,"The UK is just a couple of weeks behind Italy, Boris Johnson warns","UK Prime Minister Boris Johnson has warned that the country's NHS risks becoming ""overwhelmed"" by the coronavirus outbreak and that the situation in Britain is just two or three weeks behind Italy.“",CNN
5e772bde740cc3b5d44dec5d,12654,2020/3/22,Australia's biggest cities to shut down,States that are home to Sydney and Melbourne are to shut non-essential services to fight virus.,BBC
5e771b9d740cc3b5d44deae9,12640,2020/3/22,Everyone arriving in Shanghai from overseas will be tested for coronavirus,"All passengers arriving into Shanghai from abroad will be tested for the coronavirus, Shanghai’s Health Commission announced on Sunday.The measure will apply even to those arriving from areas where th",CNN
5e771b9d740cc3b5d44deae8,12642,2020/3/22,Guam announces its first coronavirus death,"The United States territory of Guam has reported its first death from coronavirus. The patient was 68-years-old with underlying health issues that?were compounded by the novel coronavirus,?according t",CNN
5e771328740cc3b5d44deae5,12635,2020/3/22,The US has a new tool to help with demand for coronavirus testing: an online bot nicknamed Clara,The US Centers for Disease Control and Prevention (CDC) has a new method to help people check whether they may have symptoms: An online bot nicknamed Clara.,CNN
5e7712e7740cc3b5d44deae4,12635,2020/3/22,The US has a new tool to help with demand for coronavirus testing: an online bot nicknamed Clara,The US Centers for Disease Control and Prevention (CDC) has a new method to help people check whether they may have symptoms: An online bot nicknamed Clara.The CDC says its bot isn't there to diagnose,CNN
5e7711e2740cc3b5d44deae2,12609,2020/3/22,Singapore to shut its borders to short-term visitors and those transiting through the aviation hub,Singapore announced on Sunday that it will close its borders to short-term visitors and travelers transiting though the the major aviation hub starting Monday.,CNN
5e7711e2740cc3b5d44deae1,12608,2020/3/22,India observes 14-hour coronavirus curfew,Prime Minister Narendra Modi said Sunday's curfew would test India's ability to fight the virus.,BBC
5e7711e1740cc3b5d44deae0,12611,2020/3/22,El Salvador begins a 30-day nationwide coronavirus curfew,El Salvador President Nayib Bukele announced late Saturday that a 30-day nationwide curfew will take effect immediately.,CNN
5e7711e1740cc3b5d44deadf,12612,2020/3/22,Thailand reports 188 new coronavirus cases -- the country's largest single-day spike,"Health officials in Thailand reported 188 new coronavirus cases Sunday, marking the largest single-day increase since the outbreak began.",CNN
5e7711e1740cc3b5d44deade,12623,2020/3/22,China diverts all Beijing-bound international flights to other Chinese cities amid rising imported cases,"All international flights to Beijing will be diverted to other cities in China starting Monday, amid growing concerns over imported cases of novel coronavirus.",CNN
5e7711e1740cc3b5d44deadd,12632,2020/3/22,Colombia confirms its first coronavirus death,"Colombia has had its first coronavirus death, the country's Ministry of Health confirmed. The deceased is a 58-year-old taxi driver, who transported Italian tourists in the northern Colombian city of ",CNN
5e7641b54eabe08ada1bf9b6,12413,2020/3/22,Miami-Dade County mayor closes hotels except for essential personnel,"Miami-Dade County Mayor Carlos Gimenez issued an emergency order Saturday closing all hotels, motels and other lodging due to coronavirus. Exceptions are available for those housing essential personnel and those who have been displaced due to the virus, a press release from the mayor said.",CNN
5e7641744eabe08ada1bf9b5,12413,2020/3/22,Miami-Dade County mayor closes hotels except for essential personnel,"Miami-Dade County Mayor Carlos Gimenez issued an emergency order Saturday closing all hotels, motels and other lodging due to coronavirus.Exceptions are available for those housing essential personnel",CNN
5e7639bf4eabe08ada1bf9af,12407,2020/3/21,New York needs medical gowns and is searching for more,Gov. Andrew Cuomo said New York state is in need for medical gowns and is doing everything it can to fill that need.,CNN
5e76397e4eabe08ada1bf9ae,12407,2020/3/21,New York needs medical gowns and is searching for more,Gov. Andrew Cuomo said New York state is in need for medical gowns and is doing everything it can to fill that need.,CNN
5e76397e4eabe08ada1bf9ad,12408,2020/3/21,"There are 10,356 confirmed coronavirus cases across New York, governor says.","There are at least 10,356 confirmed cases of Covid-19 across new York, Gov. Andrew Cuomo said in a press conference Saturday. At least 45,000 people have been tested for Covid-19, the governor said.",CNN
5e7638ba4eabe08ada1bf9ac,12406,2020/3/21,Supermarkets are sharing resources to help meet demand quickly during the coronavirus outbreak. (UK),Supermarkets are sharing resources to help meet demand quickly during the coronavirus outbreak.,BBC
5e7638794eabe08ada1bf9ab,12406,2020/3/21,What are shops doing about stockpiling?,Supermarkets are sharing resources to help meet demand quickly during the coronavirus outbreak.,BBC
5e7638394eabe08ada1bf9aa,12404,2020/3/21,Rough sleepers in London given hotel rooms,Hotel beds have been offered to rough sleepers in London to help protect them against coronavirus.,BBC
5e7635284eabe08ada1bf9a7,12401,2020/3/21,New York state sending masks to NYC to help with coronavirus pandemic,"New York state is sending 1 million N95 masks to New York City, Gov. Andrew Cuomo said Sunday.",CNN
5e76300b4eabe08ada1bf9a6,12397,2020/3/21,Health chief's plea to remember NHS workers,NHS England's Stephen Powis urges people to not shop selfishly so health workers can get what they need.,BBC
5e762bac4eabe08ada1bf9a3,12393,2020/3/21,'There is plenty of food in the supply chain',British Retail Consortium CEO Helen Dickinson reassures buyers and asks them to shop responsibly.,BBC
5e762b6a4eabe08ada1bf9a2,12391,2020/3/21,How many coronavirus cases are there in Wales?,"The total number of confirmed cases of coronavirus in Wales has reached 280 on Saturday, Public Health Wales (PHW) has announced.It said 89 more people had tested positive for Covid-19, although the true figure is likely to be higher.",BBC
5e762b6a4eabe08ada1bf9a1,12393,2020/3/21,'There is plenty of food in the supply chain',British Retail Consortium CEO Helen Dickinson reassures buyers and asks them to shop responsibly.,BBC
5e762b294eabe08ada1bf9a0,12389,2020/3/21,United Kingdom urges shoppers to stop panic buying,The United Kingdom government is urging shoppers to act responsibly amid panic buying sparked by the coronavirus outbreak.,CNN
5e7625084eabe08ada1bf999,12383,2020/3/21,Seventh Scottish coronavirus patient dies,"The Scottish government said the number of cases of Covid-19 is now 373, an increase of 51 on Friday.",BBC
5e76233f4eabe08ada1bf995,12381,2020/3/21,Mar-a-Lago is closed because of coronavirus,"President Trump's Mar-a-Lago retreat in Palm Beach, Florida, is closed due to the coronavirus pandemic. Mar-a-Lago members were informed late Friday night, a member said.",CNN
5e761ee64eabe08ada1bf98a,12378,2020/3/21,USA Track & Field calls for Games delay,USA Track and Field calls for this summer's Olympics in Tokyo to be delayed because of the ongoing coronavirus situation.,BBC
5e761ea44eabe08ada1bf989,12378,2020/3/21,USA Track & Field calls for Games delay,USA Track and Field calls for this summer's Olympics in Tokyo to be delayed because of the ongoing coronavirus situation.,BBC
5e761d5c4eabe08ada1bf988,12377,2020/3/21,Egypt announces the closure of all mosques for 2 weeks,"Egypt announced the closure of all mosques for two weeks to prevent the spread of the coronavirus, according to the Ministry of Endowment on Saturday.",CNN
5e7619c54eabe08ada1bf987,12373,2020/3/21,Coronavirus: Police warn of coronavirus dog quarantine scam,Police are warning people to be vigilant after a suspected conman tried to get a homeowner to hand over their dog for coronavirus quarantine.,BBC
5e7617f64eabe08ada1bf986,12351,2020/3/21,Coronavirus: Students to be given paid NHS roles,"Final year medical students, nurses and midwives are to be brought into paid roles in the NHS.",BBC
5e7617f64eabe08ada1bf985,12353,2020/3/21,"Coronavirus: Self-employed need financial help, unions warn（UK)","Financial help is urgently needed for the five million self-employed workers hit by the coronavirus pandemic, trade unions and a former cabinet minister have urged.",BBC
5e7617f64eabe08ada1bf984,12357,2020/3/21,"Spain death toll jumps to 1,326","Spain has reported a further 324 coronavirus-related deaths in the past 24 hours, taking the  total to 1,326, said the health ministry.There has been a 25% jump in the number of overall cases in Spain",CNN
5e7617f64eabe08ada1bf983,12358,2020/3/21,Angola confirms first coronavirus cases,"Angola’s Health Minister Silvia Lutucuta has confirmed two patients tested positive for coronavirus, the first cases in the country.In a press conference, Lutucuta said the test results were confirmed",CNN
5e7617f64eabe08ada1bf982,12359,2020/3/21,Pakistan bans incoming international flights,"All international flights to and from Pakistan will be suspended until April 4, according to an official statement Saturday.The measures are designed to combat the spread of coronavirus and will apply to passenger, charter and private flights, announced Moeed Yousuf, special assistant to the prime minister on national security.",CNN
5e7617f64eabe08ada1bf981,12360,2020/3/21,French Air Force moves coronavirus patients to ease overcrowded hospitals,"The French air force is transporting coronavirus patients to the west of the country to ease pressure on overcrowded hospitals in the east. Airlifts will transport patients in critical condition from the city of Mulhouse in eastern France to the Aquitaine region in the west, according to a statement from the French Ministry of Armed Forces.",CNN
5e7617f64eabe08ada1bf980,12361,2020/3/21,Dr. Fauci: There is no 'magic drug' for coronavirus,"In a press conference, US President Donald Trump said a drug called chloroquine could be a ""game-changer"" in treating coronavirus. Dr. Anthony Fauci, National Institute of Allergy and Infectious Diseases Director, says?he doesn't think it was described that way.",CNN
5e7617f64eabe08ada1bf97f,12364,2020/3/21,Coronavirus: What are social distancing and self-isolation?,"Pubs and cafes have closed, as everybody in the UK is asked to stop non-essential contact.",BBC
5e7617f64eabe08ada1bf97e,12366,2020/3/21,Portugal death toll doubles to 12,"The number of coronavirus-related deaths in Portugal doubled to 12 in the past 24 hours, the country’s Directorate-General for Health announced Saturday.There have also been a further 260 confirmed cases, taking the total to 1,280.?",CNN
5e7617f64eabe08ada1bf97d,12368,2020/3/21,One in five Americans ordered to stay at home,"A number of US states have ordered shutdowns with one in five Americans soon set to be under a ""stay at home"" order. ",BBC
5e758ff822de2c295f456f3a,12254,2020/3/21,Staff member in Vice President's office tests positive for the novel coronavirus,"A staff member in Vice President Mike Pence's office has tested positive for the novel coronavirus, Pence's spokesperson said Friday evening.",CNN
5e75896022de2c295f456f35,12237,2020/3/21,Pressure mounts for Trump to actually use the Defense Production Act,"US President Donald Trump has repeatedly said he's invoking the Defense Production Act to ramp up production, but he hasn't wielded his federal powers yet as health officials voice alarm about potential shortages of lifesaving medical supplies like ventilators and protective gear for doctors on the front lines of the coronavirus pandemic.",CNN
5e75849022de2c295f456e82,12233,2020/3/21,"Coronavirus symptoms: What they are, and when to seek help","The main list of acute symptoms at this time is actually quite short andcan appear anywhere from two to 14 days after exposure, according to the US Centers for Disease Control and Prevention.",CNN
5e757f7c22de2c295f456df5,12227,2020/3/21,UK government will pay 80% of wages as it closes pubs to fight the coronavirus,The UK government said Friday that it will subsidize the wages of any worker facing unemployment because of the coronavirus pandemic as it ordered the closure of pubs and restaurants.,CNN
5e757cb522de2c295f456df4,12225,2020/3/21,North Korea fires projectiles into sea,"North Korea has fired two projectiles into the sea, according to South Korea's military.",BBC
5e757aa922de2c295f456df3,12221,2020/3/21,"US businesses will suffer a $4 trillion decline due to coronavirus, hedge fund predicts","Famed hedge fund Bridgewater predicts the coronavirus outbreak will lead to $4 trillion in lost corporate revenue for public and private businesses in the US, according to a report the firm published Friday.",BBC
5e757a2722de2c295f456df2,12219,2020/3/21,Doctors urge conversations about dying from virus,"Palliative care doctors are urging people to have a conversation about what they would want if they, or their loved ones, became seriously unwell with coronavirus.",BBC
5e7579a622de2c295f456df1,12218,2020/3/21,Italy called in the military to enforce coronavirus lockdown after 627 people died in 24 hours,Soldiers were drafted in to help enforce the lockdown in Italy on Friday as officials announced 627 new deaths -- the largest single-day toll anywhere in the world since the coronavirus outbreak began.,CNN
5e7575da22de2c295f456de1,12133,2020/3/21,Cuba will close its borders to combat the spread of coronavirus,"Cuban President Miguel Díaz-Canel announced on Friday that the country will be closing its borders to everyone attempting to enter the island, with the exception of residents of the communist-run island.",CNN
5e7575da22de2c295f456de0,12139,2020/3/21,"There are more than 18,000 cases of coronavirus in the US","There are 18,170 confirmed coronavirus cases in the United States, and 241 people have died of the virus, according to CNN Health’s tally of US cases that are detected and tested in the United States through US public health systems.",CNN
5e7575da22de2c295f456ddf,12145,2020/3/21,General Motors will help produce ventilators for coronavirus,"General Motors in partnership with Ventec Life Systems are collaborating to produce respiratory care products, including ventilators, to fight Covid-19.",CNN
5e7575da22de2c295f456dde,12146,2020/3/21,DC's Metro system discouraging riders from visiting cherry blossoms this weekend,An annual tradition for both Washingtonians and tourists are to see the cherry blossoms bloom every Spring.,CNN
5e7575da22de2c295f456ddd,12179,2020/3/21,Digital stage for kids' poems amid West End closure,The poems of hundreds of young people will still be celebrated after a 25-hour event in the West End had to be cancelled because of the coronavirus.,BBC
5e750568d5d362e895373929,11915,2020/3/21,Warning of fraud linked to Covid-19,"Councils are warning people to beware of scammers pretending to be health officials or offering to pick up food and medicines.  Fraudsters are also selling counterfeit face masks and hand sanitisers, says the LGA, which speaks for councils in England and Wales. ",BBC
5e7504e7d5d362e895373928,11915,2020/3/22,Warning of fraud linked to Covid-19,"Scams range from ""sanitiser"" made from banned chemicals to cold-callers pretending to be health officials",BBC
5e7504a7d5d362e895373926,11915,2020/3/22,Warning of fraud linked to Covid-19,"Scams range from ""sanitiser"" made from banned chemicals to cold-callers pretending to be health officials",BBC
5e74fd92d5d362e89537391f,11922,2020/3/21,"Ban on pubs, bars and nightclubs in Guernsey","All venues with alcohol licences in Guernsey that do not serve food will be closed from 18:30 GMT, the States says.It follows a decision to close island schools due to delays in obtaining coronavirus test results from the UK.",BBC
5e74fd11d5d362e89537391e,11916,2020/3/21,New York orders all non-essential businesses to shut doors,"The state of New York has ordered staff at all ""non-essential"" businesses to remain at home as the number of coronavirus cases continues to rise.The move expands earlier restrictions and comes as California on the west coast said its nearly 40 million residents should ""shelter in place"".The US has confirmed more than 14,000 cases of the coronavirus, including more than 7,000 in New York.",BBC
5e74fcd0d5d362e89537391d,11922,2020/3/22,"Ban on pubs, bars and nightclubs in Guernsey","All pubs, nightclubs and bars that do not serve food at tables will be closed for at least 10 days.",BBC
5e74fc50d5d362e89537391c,11917,2020/3/21,"Pompeo says US will ""use all the tools we can"" to get US citizens abroad home","Secretary of State Mike Pompeo would not say whether the US would use the military to get citizens home.
“We’re going to use all the tools we can,” he said when asked by CNN.",CNN
5e74fc10d5d362e89537391b,11916,2020/3/22,New York orders all non-essential businesses to shut doors,"The state's governor calls it the ""most drastic action we can take"".",BBC
5e74f887d5d362e895373912,11898,2020/3/21,US California issues 'stay at home' order amid virus,"California has issued a ""stay at home"" order to residents as it tries to stem the march of the coronavirus across the most populous US state. Governor Gavin Newsom told Californians they should only leave their homes when necessary during the pandemic.He earlier estimated more than half of the 40 million people in his state would contract Covid-19 in just the next two months.",BBC
5e74f806d5d362e895373911,11883,2020/3/21,Chancellor prepares wage package rescue plan,"UK Chancellor Rishi Sunak is to announce an employment and wage subsidy package to try to protect millions of jobs.Talks went on into the night with business groups and union leaders, who urged the government to help pay wages amid the coronavirus pandemic.",BBC
5e74f784d5d362e895373910,11895,2020/3/21,Tunisia to go into coronavirus lockdown,"Tunisia is to go into lockdown to fight the spread of coronavirus, the president has announced. Everyone will have to stay at home unless absolutely necessary, Kais Said said in a televised address.",BBC
5e74f744d5d362e89537390f,11907,2020/3/21,Ford to stop UK production due to coronavirus,"Ford is to shut down its production in the UK as a result of the coronavirus outbreak. The company said it was bringing forward its summer shutdown of its factories in Bridgend and Dagenham, which will be closed for four weeks. ",BBC
5e74f642d5d362e89537390e,11907,2020/3/22,Ford to stop UK production due to coronavirus,"Ford is to shut down its production in the UK as a result of the coronavirus outbreak. The company said it was bringing forward its summer shutdown of its factories in Bridgend and Dagenham, which will be closed for four weeks. ",BBC
5e74f5c2d5d362e89537390d,11903,2020/3/21,"Italian males are dying faster than females from coronavirus, US health expert says","CNN
Deborah Birx, a physician and public health expert, spoke Friday about some of the ""concerning"" trends she is seeing across the globe during the coronavirus pandemic.
Birx specifically discussed I",CNN
5e74f5c2d5d362e89537390c,11898,2020/3/22,US California issues 'stay at home' order amid virus,"California has issued a ""stay at home"" order to residents as it tries to stem the march of the coronavirus across the most populous US state. Governor Gavin Newsom told Californians they should only leave their homes when necessary during the pandemic.He earlier estimated more than half of the 40 million people in his state would contract Covid-19 in just the next two months.",BBC
5e74f581d5d362e89537390b,11898,2020/3/22,California issues 'stay at home' order amid virus,The governor projects the virus will soon infect more than half of the 40 million people in his state.,BBC
5e74f500d5d362e89537390a,11899,2020/3/21,Top US doctor says he supports New York mandate to stay home,"Top US infectious disease doctor Dr. Anthony Fauci, a member of the White House coronavirus task force, said he ""strongly"" supports the New York governor's decision to mandate that 100% of non-essential workers stay home in the state.",CNN
5e74f47fd5d362e895373909,11905,2020/3/21,"Trump doesn't think a national lockdown order is ""necessary""",President Trump does not think a national lockdown order is needed as the US continues to deal with the coronavirus outbreak. Trump's remarks Friday afternoon come after New York Gov. Andrew Cuomo said 100% of non-essential workers should stay home. ,CNN
5e74eeacd5d362e895373908,11895,2020/3/22,Tunisia to go into coronavirus lockdown,"Tunisia is to go into lockdown to fight the spread of coronavirus, the president has announced. Everyone will have to stay at home unless absolutely necessary, Kais Said said in a televised address.",BBC
5e74ec69d5d362e895373905,11883,2020/3/22,Chancellor prepares wage package rescue plan,Rishi Sunak is expected to launch a fresh package of measures to try to protect millions of UK jobs.,BBC
5e74ebe9d5d362e895373904,11881,2020/3/21,Trump is temporarily waiving all interest on federal student loans,"President Trump said at press conference today that the federal government  has?""temporarily waived?all interest on federally held?student loans"" for 60 days due to the coronavirus outbreak.",CNN
5e74e8a1d5d362e895373902,11874,2020/3/20,"There are at least 15,500 coronavirus cases in US","According to CNN Health’s tally of US cases that are detected and tested in the United States through public health systems, there are?15,599?cases of the novel coronavirus in the United States.?",CNN
5e74e69dd5d362e895373900,11869,2020/3/20,Fire safety advice for people who are self-isolating,"Merseyside Fire and Rescue is reminding people that in the event of a fire, you should still get out and stay out of your home and call 999, even if you are self-isolating.",BBC
5e74e65dd5d362e8953738ff,11871,2020/3/20,"New York now has more than 7,000 cases of coronavirus, governor says","New York Gov. Andrew Cuomo said today that the state now has 7,102 positive cases of coronavirus. New York has tested more than 32,000 people, Cuomo said.",CNN
5e74e61cd5d362e8953738fe,11871,2020/3/20,"New York now has more than 7,000 cases of coronavirus, governor says","State of New York
New York Gov. Andrew Cuomo said today that the state now has 7,102 positive cases of coronavirus. New York has tested more than 32,000 people, Cuomo said.
Cuomo noted that since the ",CNN
5e74e416d5d362e8953738fb,11865,2020/3/20,New York governor says businesses that don't close will be fined,"All?workers in non-essential?businesses across New York state are required to stay home,?New York Gov. Andrew Cuomo just announced.",CNN
5e74e3d6d5d362e8953738fa,11865,2020/3/20,New York governor says businesses that don't close will be fined,"State of New York
All?workers in non-essential?businesses across New York state are required to stay home,?New York Gov. Andrew Cuomo just announced.
He said there will be a civil fine and?mandatory c",CNN
5e74e14ed5d362e8953738f9,11794,2020/3/20,"Health minister: Italy is ""facing the most difficult moment that history has ever put before us""","Italy is “facing the most difficult moment” that history has ever put before it, the country’s Health Minister Roberto Speranza said Friday during an address in front of the FNOMCeO (National Federation of the order of doctors, surgeons and orthodontists) committee.?",CNN
5e74e14ed5d362e8953738f8,11800,2020/3/20,Coronavirus: Togo's first patient recovers,"The first patient to contract Covid-19 in Togo has tested negative but is still under medical observation, state TV quotes the health minister as saying.",BBC
5e74e14ed5d362e8953738f7,11801,2020/3/20,Head of United Nations' World Food Programme tests positive for coronavirus,"David Beasley, head of the United Nations' World Food Programme (WFP), has Covid-19, according to a statement released on Thursday.",CNN
5e74e14ed5d362e8953738f6,11804,2020/3/20,Northern Italy sends patients to other regions of the country as hospital ICUs reach capacity,"A northern Italian city has been hit so hard by coronavirus that it is now sending patients who need intensive care to other parts of the country, a doctor in the city of Bergamo told CNN Friday.",CNN
5e74e14ed5d362e8953738f5,11813,2020/3/20,Treasury Secretary: US tax filing deadline moved to July 15,Treasury Secretary Steven Mnuchin announced on Friday that the Trump administration will move the tax filing deadline from April 15 to July 15.,CNN
5e74e14ed5d362e8953738f4,11814,2020/3/20,US State Department suspending visa services at all embassies and consulates,The State Department is suspending routine visa services at all embassies and consulates worldwide due to the coronavirus pandemic.,CNN
5e74e14ed5d362e8953738f3,11817,2020/3/20,Head of United Nations' World Food Programme tests positive for coronavirus,"David Beasley, head of the United Nations' World Food Programme (WFP), has Covid-19, according to a statement released on Thursday. Beasley said in a written statement that he is now working with his WFP team to trace back anyone he may have been in close contact with during the time he was unaware of the infection.?",CNN
5e74e14ed5d362e8953738f2,11822,2020/3/20,Trump administration expected to announce plans to halt non-essential travel on US-Mexico border,"The Trump administration is expected to announce details Friday on plans to halt?non-essential travel on the US-Mexico border in an effort to limit travel amid the ongoing coronavirus pandemic,?accord",CNN
5e74e14ed5d362e8953738f1,11823,2020/3/20,"Volkswagen Group donates almost 200,000 respiratory masks for public health care","The Volkswagen Group will donate almost 200,000 respiratory masks for public health care in the wake of the coronavirus pandemic, the company said in a statement Friday.",CNN
5e74e14ed5d362e8953738f0,11831,2020/3/20,Confirmed cases in Jersey rises to 12 ,A total of 12 people have now tested positive for the coronavirus in Jersey.There have been 372 negative test results returned.The Government of Jersey said it was waiting on 38 test results.,BBC
5e74e14ed5d362e8953738ef,11842,2020/3/20,Congolese music legend dies 'from coronavirus','King of soukous' Aurlus Mabele died on the same day he was taken into hospital.,BBC
5e74e14ed5d362e8953738ee,11839,2020/3/20,University cancels exams amid coronavirus outbreak,Queen's says it will use different methods of assessment and the admissions process will also change.,BBC
5e74e14ed5d362e8953738ed,11851,2020/3/20,California issues 'stay at home' order amid virus,The governor projects the virus will soon infect more than half of the 40 million people in his state.,BBC
5e749412ed4235c13e479166,11636,2020/3/20,Malaysian military to enforce nationwide Movement Control Order,Malaysia's armed forces will be deployed to help police enforce the nationwide Movement Control Order starting Sunday.,CNN
5e749286ed4235c13e479162,11628,2020/3/20,Iranian president praises healthcare workers,"President Hassan Rouhani of Iran has praised doctors and nurses for their courage in fighting coronavirus which has killed 1,284 people and infected 18,407, in the world's third-worst outbreak.",BBC
5e748e6aed4235c13e47915f,11620,2020/3/20,"Australian cricket legend's distillery stops producing gin, so it can make hand sanitizer","Australian cricketer Shane Warne announced on Instagram that his gin distillery, SevenZeroEight, will temporarily halt gin production and start making hand sanitizer for hospitals in Western Australia.",CNN
5e74884bed4235c13e47914c,11584,2020/3/20,India must prepare for a tsunami of coronavirus cases,"Dr Ramanan Laxminarayan, director of the Center for Disease Dynamics, Economics and Policy has warned that India could soon be dealing with a ""tsunami"" of coronavirus cases.",BBC
5e7487c9ed4235c13e479143,11604,2020/3/20,"Australia tells 2,600 former cruise passengers to self-isolate over coronavirus fears","Australian authorities are in the process of tracking down 2,647 people who disembarked from a Princess Cruises ship on Thursday after three former passengers and a crew member tested positive for the novel coronavirus.",CNN
5e74821aed4235c13e479135,11597,2020/3/20,YouTube will reduce its streaming quality in EU and UK to avert internet gridlock,YouTube said on Friday it will reduce its streaming quality in the European Union and the United Kingdom to avert internet gridlock as thousands of people work from home.,CNN
5e747c2ded4235c13e479123,11584,2020/3/20,'India must prepare for a tsunami of coronavirus cases',"Dr Ramanan Laxminarayan, director of the Center for Disease Dynamics, Economics and Policy has warned that India could soon be dealing with a ""tsunami"" of coronavirus cases.",BBC
5e7478d8ed4235c13e47911f,11575,2020/3/20,Cruise ships and coronavirus,Cruise ships are again in the spotlight after three passengers on the Ruby Princess tested positive for the coronavirus. ,BBC
5e747238ed4235c13e47911d,11566,2020/3/20,Chancellor prepares wage package rescue plan,The British chancellor Rishi Sunak is set to announce an employment and wage subsidy package to try to protect millions of jobs.,BBC
5e746f65ed4235c13e479117,11563,2020/3/20,Cathay Pacific slashes almost all passenger flights over the coronavirus pandemic,Cathay Pacific is canceling almost all passenger flights for two months as the novel coronavirus outbreak continues to decimate global demand for travel.,CNN
5e746e1ded4235c13e479115,11560,2020/3/20,"IOC president says canceling the Olympics is ""not on the agenda""","Thomas Bach, the president of the International Olympic Committee, said the organization is not considering canceling the quadrennial summer games in Tokyo due to the coronavirus. ",CNN
5e746871ed4235c13e479108,11545,2020/3/20,People stuck at home can take a virtual look at Japan's blooming sakura,"With cherry blossom season just kicking off in Japan, this would normally be a time where people flock to flower-viewing parties known as “hanami.”
But as authorities discourage large public viewings ",CNN
5e7466aced4235c13e479107,11542,2020/3/20,How do I socially distance myself from others?,"Besides self-isolation, social distancing is also seen as a crucial practice in many countries to prevent the virus' spread.",BBC
5e7461daed4235c13e4790ff,11534,2020/3/20,Budget carrier HK Express is halting all flights,Asian low-cost airline HK Express is temporarily suspending all flights scheduled for March 23 to April 30 due to the coronavirus outbreak.,CNN
5e745f8ded4235c13e4790f7,11531,2020/3/20,"Indian PM Narendra Modi calls on citizens to give ""full contribution"" in fight against coronavirus",Indian Prime Minister Narendra Modi asked all 1.3 billion people in the country to be vigilant and work together to combat the spread of the novel coronavirus in his televised address to the nation Thursday.,CNN
5e745933ed4235c13e4790ea,11521,2020/3/20,South Korea to test all travelers from Europe for coronavirus,"South Korea says it will test every person entering the country from Europe for coronavirus, starting on Sunday, the country’s health ministry announced Friday.",CNN
5e74586fed4235c13e4790e9,11520,2020/3/20,Retired medics asked to return to fight virus,"Matt Hancock pledged to rush protective personal equipment to frontline NHS staff following concern over shortages
Letters are being sent to more than 65,000 retired doctors and nurses a",BBC
